BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	6850000	6860000	chr1	7260000	7270000	0.0001607270117510964	2.111212657236631
chr1	6860000	6870000	chr1	6940000	6950000	0.04360258077230724	2.111212657236631
chr1	6860000	6870000	chr1	7700000	7710000	0.02677174023401204	2.599207668339954
chr1	7100000	7110000	chr1	7260000	7270000	0.00970336182268795	2.111212657236631
chr1	7110000	7120000	chr1	7690000	7700000	0.0023641997002772515	3.6758347359905126
chr1	7280000	7290000	chr1	7700000	7710000	0.010468901839930654	2.111212657236631
chr1	7730000	7740000	chr1	7810000	7820000	1.6444185388560701e-06	2.111212657236631
chr1	7730000	7740000	chr1	7960000	7970000	0.0032919326997711495	2.111212657236631
chr1	7860000	7870000	chr1	7960000	7970000	0.0030658732771474094	2.111212657236631
chr1	8030000	8040000	chr1	8800000	8810000	0.038339901710510056	2.111212657236631
chr1	8040000	8050000	chr1	8390000	8400000	1.0911229959775782e-06	2.599207668339954
chr1	8080000	8090000	chr1	8280000	8290000	0.0035422940508942316	2.599207668339954
chr1	8150000	8160000	chr1	8370000	8380000	0.011707786866862297	2.111212657236631
chr1	8450000	8460000	chr1	8900000	8910000	0.003278332299283986	3.2
chr1	8620000	8630000	chr1	8760000	8770000	0.0010733617505683662	2.599207668339954
chr1	8620000	8630000	chr1	8900000	8910000	0.03813461131733447	2.111212657236631
chr1	8770000	8780000	chr1	8900000	8910000	0.007358595413038553	2.111212657236631
chr1	8970000	8980000	chr1	9050000	9060000	0.0010733617505683662	2.111212657236631
chr1	8980000	8990000	chr1	9150000	9160000	0.002876960023739246	2.111212657236631
chr1	9060000	9070000	chr1	9150000	9160000	0.02581528979213195	2.111212657236631
chr1	9170000	9180000	chr1	9530000	9540000	0.03939595905405613	2.111212657236631
chr1	9330000	9340000	chr1	9530000	9540000	1.0911229959775782e-06	2.599207668339954
chr1	9330000	9340000	chr1	9630000	9640000	0.004377096753133513	2.111212657236631
chr1	9680000	9690000	chr1	9770000	9780000	0.014398665136781306	2.111212657236631
chr1	9680000	9690000	chr1	9920000	9930000	0.009672697627053025	2.111212657236631
chr1	9680000	9690000	chr1	9990000	10000000	0.04360258077230724	2.111212657236631
chr1	9780000	9790000	chr1	9920000	9930000	0.011155013498587666	2.111212657236631
chr1	10260000	10270000	chr1	10390000	10400000	0.0002753779043196171	2.111212657236631
chr1	10570000	10580000	chr1	10920000	10930000	2.212094863606061e-05	2.111212657236631
chr1	10560000	10570000	chr1	11000000	11010000	0.00037568102445578543	2.599207668339954
chr1	10570000	10580000	chr1	11080000	11090000	0.020165466239740092	2.111212657236631
chr1	10570000	10580000	chr1	10690000	10700000	0.0010733617505683662	2.111212657236631
chr1	10570000	10580000	chr1	10750000	10760000	0.018366979991475456	2.111212657236631
chr1	10570000	10580000	chr1	10850000	10860000	0.0002753779043196171	2.111212657236631
chr1	10720000	10730000	chr1	10940000	10950000	0.04148489137641192	3.6758347359905126
chr1	10750000	10760000	chr1	10850000	10860000	0.01866910512680501	2.111212657236631
chr1	11090000	11100000	chr1	11770000	11780000	0.006479121477571789	2.111212657236631
chr1	11100000	11110000	chr1	11700000	11710000	0.00015628370487870137	2.111212657236631
chr1	11110000	11120000	chr1	11300000	11310000	0.03290965543620963	4.222425314473262
chr1	11300000	11310000	chr1	11700000	11710000	0.002943938313225799	2.111212657236631
chr1	11360000	11370000	chr1	11680000	11690000	0.04421965145510499	3.6758347359905126
chr1	11530000	11540000	chr1	11690000	11700000	0.002876960023739246	2.111212657236631
chr1	12180000	12190000	chr1	12260000	12270000	0.00026160378113254933	2.111212657236631
chr1	12370000	12380000	chr1	12680000	12690000	0.024545689041747178	2.111212657236631
chr1	14000000	14010000	chr1	14140000	14150000	0.016382361105931383	2.111212657236631
chr1	14920000	14930000	chr1	15350000	15360000	0.04738571926306504	2.111212657236631
chr1	15110000	15120000	chr1	15360000	15370000	0.009720414899311842	2.111212657236631
chr1	15460000	15470000	chr1	15600000	15610000	1.617684486585058e-05	2.111212657236631
chr1	15650000	15660000	chr1	15750000	15760000	0.0001607270117510964	2.111212657236631
chr1	15920000	15930000	chr1	16060000	16070000	0.002356233962652419	2.111212657236631
chr1	16120000	16130000	chr1	16320000	16330000	0.00017518968660800102	2.111212657236631
chr1	16400000	16410000	chr1	16510000	16520000	0.006238630813772127	2.111212657236631
chr1	16840000	16850000	chr1	17230000	17240000	0.0010052721600322145	2.111212657236631
chr1	17280000	17290000	chr1	17370000	17380000	0.00416009043885972	2.111212657236631
chr1	17380000	17390000	chr1	17570000	17580000	0.011707786866862297	2.111212657236631
chr1	17450000	17460000	chr1	17560000	17570000	0.00012326976177041022	2.111212657236631
chr1	17450000	17460000	chr1	17660000	17670000	0.01940994163381686	2.111212657236631
chr1	17820000	17830000	chr1	17930000	17940000	0.002943938313225799	2.111212657236631
chr1	17980000	17990000	chr1	18900000	18910000	0.0025382828238081287	2.599207668339954
chr1	18920000	18930000	chr1	19010000	19020000	0.022542031903482668	2.111212657236631
chr1	18920000	18930000	chr1	19140000	19150000	0.00012326976177041022	2.111212657236631
chr1	18920000	18930000	chr1	19200000	19210000	0.014354911040572911	2.111212657236631
chr1	19220000	19230000	chr1	19570000	19580000	0.020440378429026372	2.111212657236631
chr1	19230000	19240000	chr1	19400000	19410000	0.0001607270117510964	2.111212657236631
chr1	19810000	19820000	chr1	19910000	19920000	0.04018594985466809	2.111212657236631
chr1	19810000	19820000	chr1	19960000	19970000	0.01429739800354836	2.111212657236631
chr1	199510000	199520000	chr1	200480000	200490000	0.041192436250689655	2.111212657236631
chr1	199560000	199570000	chr1	200480000	200490000	0.0174002330656286	2.599207668339954
chr1	199640000	199650000	chr1	200480000	200490000	0.0016152119196433759	2.599207668339954
chr1	199650000	199660000	chr1	200090000	200100000	0.048380511766114576	3.2
chr1	199650000	199660000	chr1	200270000	200280000	0.01235397975464894	2.111212657236631
chr1	199970000	199980000	chr1	200480000	200490000	0.01086752767623151	2.111212657236631
chr1	200020000	200030000	chr1	200470000	200480000	0.04033890747697398	2.599207668339954
chr1	200100000	200110000	chr1	200250000	200260000	0.02232259525241691	2.599207668339954
chr1	200100000	200110000	chr1	200460000	200470000	0.001066216371287618	2.111212657236631
chr1	200250000	200260000	chr1	200470000	200480000	0.00013468153239981628	2.111212657236631
chr1	200520000	200530000	chr1	200780000	200790000	0.04954766175549497	2.111212657236631
chr1	200590000	200600000	chr1	200770000	200780000	6.513490838528923e-05	2.111212657236631
chr1	200940000	200950000	chr1	201070000	201080000	0.01112255352358403	2.111212657236631
chr1	201220000	201230000	chr1	201320000	201330000	0.0009526510726303172	2.111212657236631
chr1	201500000	201510000	chr1	201840000	201850000	0.008941344415142868	2.599207668339954
chr1	201500000	201510000	chr1	201940000	201950000	0.01208486266558006	2.111212657236631
chr1	201520000	201530000	chr1	201670000	201680000	8.041540633354835e-05	2.111212657236631
chr1	201520000	201530000	chr1	201760000	201770000	0.00045246166637162984	2.111212657236631
chr1	201970000	201980000	chr1	202080000	202090000	6.513490838528923e-05	2.111212657236631
chr1	202150000	202160000	chr1	202290000	202300000	0.00034841851034029555	2.111212657236631
chr1	202160000	202170000	chr1	202680000	202690000	0.00045246166637162984	2.111212657236631
chr1	202300000	202310000	chr1	202680000	202690000	0.000987464114269586	2.111212657236631
chr1	202310000	202320000	chr1	202580000	202590000	0.02743967610616121	2.111212657236631
chr1	202440000	202450000	chr1	202680000	202690000	0.02264339687204927	2.599207668339954
chr1	202460000	202470000	chr1	202570000	202580000	0.04033890747697398	2.111212657236631
chr1	202700000	202710000	chr1	202960000	202970000	0.002350759771120438	2.111212657236631
chr1	203000000	203010000	chr1	203170000	203180000	0.019447179268321083	2.111212657236631
chr1	203080000	203090000	chr1	203180000	203190000	0.0441617661682139	2.111212657236631
chr1	203300000	203310000	chr1	203670000	203680000	0.016536556516182983	2.111212657236631
chr1	203310000	203320000	chr1	203440000	203450000	0.001281221949273397	2.599207668339954
chr1	203470000	203480000	chr1	203590000	203600000	0.010820893846930767	2.111212657236631
chr1	203470000	203480000	chr1	203670000	203680000	0.000333294856612959	2.111212657236631
chr1	203830000	203840000	chr1	204100000	204110000	2.252000506297591e-06	2.111212657236631
chr1	203830000	203840000	chr1	204330000	204340000	0.0018968335073799025	2.111212657236631
chr1	203840000	203850000	chr1	204030000	204040000	0.001465897343903969	2.111212657236631
chr1	204170000	204180000	chr1	204330000	204340000	0.00022162457321620957	2.111212657236631
chr1	204390000	204400000	chr1	204470000	204480000	0.0003639938040676383	2.111212657236631
chr1	204540000	204550000	chr1	204760000	204770000	0.0014198449569467432	2.111212657236631
chr1	204540000	204550000	chr1	204910000	204920000	0.005290779688161735	2.111212657236631
chr1	204780000	204790000	chr1	204910000	204920000	0.02264339687204927	2.111212657236631
chr1	204950000	204960000	chr1	205030000	205040000	0.002719235411824253	2.111212657236631
chr1	204950000	204960000	chr1	205220000	205230000	6.513490838528923e-05	2.111212657236631
chr1	205330000	205340000	chr1	205480000	205490000	0.0024520028985471863	3.6758347359905126
chr1	205630000	205640000	chr1	205870000	205880000	0.005768510531872406	2.111212657236631
chr1	205760000	205770000	chr1	205870000	205880000	0.001941763643121593	2.111212657236631
chr1	205890000	205900000	chr1	206220000	206230000	0.0005133550681503366	2.111212657236631
chr1	206140000	206150000	chr1	206620000	206630000	0.011846002850692133	4.222425314473262
chr1	206660000	206670000	chr1	206760000	206770000	0.02203033130603259	2.111212657236631
chr1	206790000	206800000	chr1	207080000	207090000	0.01730818143931375	2.111212657236631
chr1	206900000	206910000	chr1	207080000	207090000	0.00022883870467547342	2.111212657236631
chr1	207260000	207270000	chr1	207570000	207580000	0.0009830027452220663	2.111212657236631
chr1	208190000	208200000	chr1	208410000	208420000	0.00017039130284113955	2.111212657236631
chr1	208820000	208830000	chr1	209200000	209210000	0.019447179268321083	2.111212657236631
chr1	208820000	208830000	chr1	209370000	209380000	0.01353114678940746	3.2
chr1	209750000	209760000	chr1	209860000	209870000	0.005290779688161735	2.111212657236631
chr1	210030000	210040000	chr1	210300000	210310000	0.0174002330656286	2.599207668339954
chr1	210040000	210050000	chr1	210480000	210490000	0.0029729872009435603	2.111212657236631
chr1	210040000	210050000	chr1	210160000	210170000	8.041540633354835e-05	2.111212657236631
chr1	210180000	210190000	chr1	210480000	210490000	0.033701213782763015	2.599207668339954
chr1	210310000	210320000	chr1	210480000	210490000	8.041540633354835e-05	2.111212657236631
chr1	210580000	210590000	chr1	211310000	211320000	0.0006091820686947638	2.111212657236631
chr1	210620000	210630000	chr1	210740000	210750000	0.04311052810106267	2.599207668339954
chr1	210750000	210760000	chr1	211300000	211310000	6.56289469133468e-05	2.111212657236631
chr1	211490000	211500000	chr1	211670000	211680000	0.0040222843044339495	2.111212657236631
chr1	211680000	211690000	chr1	211820000	211830000	0.008363836285104436	2.599207668339954
chr1	211740000	211750000	chr1	211820000	211830000	0.000493360073073168	2.599207668339954
chr1	211850000	211860000	chr1	212460000	212470000	0.04077288646200869	2.111212657236631
chr1	211850000	211860000	chr1	212530000	212540000	0.005079562080667526	2.111212657236631
chr1	211860000	211870000	chr1	212200000	212210000	0.00038014786903596694	2.599207668339954
chr1	211870000	211880000	chr1	212000000	212010000	0.001465897343903969	2.111212657236631
chr1	212230000	212240000	chr1	212620000	212630000	0.00019247367432792978	2.111212657236631
chr1	212240000	212250000	chr1	212460000	212470000	8.041540633354835e-05	2.111212657236631
chr1	212240000	212250000	chr1	212530000	212540000	0.002350759771120438	2.111212657236631
chr1	212640000	212650000	chr1	212950000	212960000	0.00045246166637162984	2.111212657236631
chr1	212650000	212660000	chr1	212770000	212780000	0.0020181363240192925	2.111212657236631
chr1	212650000	212660000	chr1	212850000	212860000	0.010573438086006378	2.599207668339954
chr1	212980000	212990000	chr1	213160000	213170000	0.0007088623437409292	2.111212657236631
chr1	213540000	213550000	chr1	214290000	214300000	0.01112255352358403	2.111212657236631
chr1	214520000	214530000	chr1	214750000	214760000	6.513490838528923e-05	2.599207668339954
chr1	214620000	214630000	chr1	214730000	214740000	0.019500137471378274	2.111212657236631
chr1	214820000	214830000	chr1	215690000	215700000	0.00045246166637162984	2.111212657236631
chr1	214830000	214840000	chr1	215250000	215260000	0.021516709386047838	2.111212657236631
chr1	214830000	214840000	chr1	215310000	215320000	0.0019084884346251723	2.111212657236631
chr1	214970000	214980000	chr1	215690000	215700000	0.008608704938215084	2.111212657236631
chr1	214970000	214980000	chr1	215310000	215320000	0.01992546561989507	2.111212657236631
chr1	215340000	215350000	chr1	215680000	215690000	0.010820893846930767	3.2
chr1	216170000	216180000	chr1	216370000	216380000	0.015146685369704075	2.111212657236631
chr1	216500000	216510000	chr1	216720000	216730000	0.04033890747697398	2.599207668339954
chr1	216920000	216930000	chr1	217500000	217510000	0.02264339687204927	2.111212657236631
chr1	20240000	20250000	chr1	20470000	20480000	0.00031259424077169606	2.111212657236631
chr1	20240000	20250000	chr1	20820000	20830000	0.015756473988971963	2.111212657236631
chr1	20540000	20550000	chr1	20810000	20820000	0.0025054206368002293	2.111212657236631
chr1	20690000	20700000	chr1	20810000	20820000	0.0032071485853103067	2.111212657236631
chr1	20840000	20850000	chr1	20960000	20970000	0.00011413006754595889	2.111212657236631
chr1	21020000	21030000	chr1	21520000	21530000	7.71782000449276e-05	2.599207668339954
chr1	21100000	21110000	chr1	21510000	21520000	0.0023983554520223133	2.599207668339954
chr1	21210000	21220000	chr1	21510000	21520000	0.049792441959654245	3.2
chr1	21310000	21320000	chr1	21510000	21520000	0.00010362132891302834	2.599207668339954
chr1	21560000	21570000	chr1	21680000	21690000	4.318277493848515e-05	2.599207668339954
chr1	21690000	21700000	chr1	21910000	21920000	0.009152183827163147	2.111212657236631
chr1	21830000	21840000	chr1	21910000	21920000	0.01704545396480119	2.111212657236631
chr1	22000000	22010000	chr1	22300000	22310000	0.003543755027276973	3.6758347359905126
chr1	22340000	22350000	chr1	22740000	22750000	0.02677724419562537	2.111212657236631
chr1	22440000	22450000	chr1	22730000	22740000	0.0013065125183739236	2.111212657236631
chr1	22460000	22470000	chr1	22960000	22970000	0.023922933684342763	2.599207668339954
chr1	22750000	22760000	chr1	22960000	22970000	6.81058574908522e-05	2.111212657236631
chr1	23000000	23010000	chr1	23250000	23260000	0.0025054206368002293	3.6758347359905126
chr1	23300000	23310000	chr1	23410000	23420000	0.0033488044795872496	2.111212657236631
chr1	23300000	23310000	chr1	23510000	23520000	0.0046164896763783965	2.599207668339954
chr1	23300000	23310000	chr1	23600000	23610000	0.006412245411617126	2.111212657236631
chr1	23300000	23310000	chr1	23720000	23730000	0.030139194766602508	2.111212657236631
chr1	23300000	23310000	chr1	23860000	23870000	0.008503181761779744	2.111212657236631
chr1	23420000	23430000	chr1	23500000	23510000	0.0001975539195635312	2.111212657236631
chr1	23420000	23430000	chr1	23590000	23600000	0.017816776487781346	2.111212657236631
chr1	23870000	23880000	chr1	23970000	23980000	0.00010362132891302834	2.599207668339954
chr1	24390000	24400000	chr1	24710000	24720000	0.04209269495649294	2.111212657236631
chr1	24460000	24470000	chr1	24720000	24730000	0.03460795632639114	2.111212657236631
chr1	24510000	24520000	chr1	24940000	24950000	0.003172019004668919	3.2
chr1	24520000	24530000	chr1	24710000	24720000	1.558726846195846e-05	2.111212657236631
chr1	24730000	24740000	chr1	24950000	24960000	0.004704927550009085	2.599207668339954
chr1	25000000	25010000	chr1	25160000	25170000	4.318277493848515e-05	2.599207668339954
chr1	25070000	25080000	chr1	25150000	25160000	0.03135908851118002	2.111212657236631
chr1	25170000	25180000	chr1	25420000	25430000	0.009867929694671186	2.111212657236631
chr1	25180000	25190000	chr1	25530000	25540000	0.0004355884993600493	2.111212657236631
chr1	25570000	25580000	chr1	25850000	25860000	0.018865021575488018	2.599207668339954
